product_id,name,image,display_size,storage_gb,key_selling_points,cam_ung,material,laptop_special_feature,laptop_nganh_hoc,ram_storage,ram_max_support,product_state,storage_max_support,nhu_cau_su_dung,manufacturer,filter_label,cpu_brand,is_installment,filter_id,warranty_info,product_weight,url_path,url_key,os_version,display_width,vga_brand,bluetooth_version,has_bluetooth,display_height,ram_type,cpu_series,o_cung_laptop,vga_type,ports_slots,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,laptop_cong_nghe_am_thanh,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,discounted_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
99127,Laptop HP Gaming Victus 15-FA1139TX 8Y6W3PA,/t/e/text_ng_n_11__5_169.png,15.6,512.0,"['Được trang bị chip Intel Core i5-12450H, laptop này mang lại hiệu suất mượt mà cho các tác vụ đa nhiệm và chơi game.', 'Với RAM 16GB+16GB và ổ cứng SSD 512GB PCIe, người dùng có thể lưu trữ nhiều dữ liệu và mở nhiều ứng dụng cùng lúc mà không lo về tốc độ.', 'Màn hình 15.6 inch FHD với tần số quét 144Hz cho trải nghiệm hình ảnh sắc nét và mượt mà, rất phù hợp cho game thủ.', 'Trang bị card đồ họa RTX 2050 4GB, laptop hỗ trợ xử lý đồ họa tốt cho các trò chơi và ứng dụng thiết kế.']",0,vỏ nhựa - nắp lưng kim loại,['Wi-Fi 6'],"['lập trình', 'đồ hoạ']",32.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['đồ họa - kỹ thuật', 'gaming']",hp,"HP|512GB|Đồ họa - Kỹ thuật|Gaming|32GB|Intel Core i5|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6|RTX 2050|Đồ hoạ 3D, chỉnh sửa video|Lập trình |Đồ hoạ",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.22,laptop-hp-victus-15-fa1139tx-8y6w3pa.html,laptop-hp-victus-15-fa1139tx-8y6w3pa,windows 11,1920.0,nvidia,5.3,1,1080.0,DDR4,core i5,512GB SSD PCIe (M.2 2280),card rời,"1 x USB 3.2 Gen 1 Type-C (hỗ trợ DisplayPort, HP Sleep and Charge) <br> 2 x USB 3.2 Gen 1 Type-A (một cổng hỗ trợ HP Sleep and Charge)<br> 1 x HDMI<br> 1 x RJ45 (LAN)<br> 1 x giắc cắm âm thanh kết hợp tai nghe/micrô",358.0,255.0,23.5,Màn hình chống chói,52.5,hd,Realtek High Definition Audio (by B&O),,12450H,3200.0,8.0,Tấm nền IPS,24590000.0,17590000.0,4.4,144.0,,,4.0
93958,Mac mini M4 2024 10CPU 10GPU 16GB 256GB,/v/n/vn_mac_studio_m2_pdp_image_position_5.jpg,0.0,256.0,"['Chip M4 tích hợp mang đến hiệu năng vượt trội cho công việc sáng tạo và giải trí.', 'Hiệu suất đồ họa ấn tượng giúp xử lý đồ họa mượt mà, đáp ứng tốt nhu cầu chỉnh sửa video, thiết kế đồ họa và chơi game ở mức độ cao.', '16GB RAM cho phép đa nhiệm mượt mà, ổ cứng 256GB SSD cung cấp tốc độ truy xuất dữ liệu nhanh chóng.', 'Thiết kế nhỏ gọn, tinh tế phù hợp với bất kỳ không gian làm việc nào.']",0,vỏ kim loại,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,16.0,"['Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).']",256.0,"['học tập - văn phòng', 'đồ họa - kỹ thuật', 'cao cấp - sang trọng', 'mỏng nhẹ']",apple,Apple|256GB|Học tập - Văn phòng|Đồ họa - Kỹ thuật|Cao cấp - Sang trọng|Mỏng nhẹ|16GB|Apple M4|4K (Ultra HD)|Card Onboard|Apple Intelligence,apple,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_resolution_filter|laptop_vga_filter|laptop_cong_nghe_ai_filter,['1 ĐỔI 1 trong 30 ngày nếu có lỗi phần cứng nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành chính hãng Apple: CareS.vn'],0.67,mac-mini-m4-2024-16gb-256gb.html,mac-mini-m4-2024-16gb-256gb,macos,0.0,apple,5.3,1,0.0,LPDDR5,m4,256GB,card tích hợp,"Mặt trước:<br>Hai cổng USB‑C hỗ trợ cho USB 3 (lên đến 10Gb/s) <br>Jack cắm tai nghe 3,5 mm<br>Mặt sau (M4): <br> Cổng Gigabit Ethernet (có thể lựa chọn cấu hình Ethernet 10Gb)<br> Cổng HDMI<br>Thunderbolt 4 (lên đến 40Gb/s) <br>USB 4 (lên đến 40Gb/s) <br",127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 4,0.0,,"Loa tích hợp<br>Các định dạng được hỗ trợ bao gồm AAC, MP3, Apple Lossless, FLAC, Dolby Digital, Dolby Digital Plus và Dolby Atmos<br>Cổng HDMI hỗ trợ đầu ra âm thanh đa kênh",0.0,,7500.0,10.0,,14990000.0,14055000.0,,60.0,,,
82905,Laptop ASUS TUF Gaming F15 FX507ZC4-HN095W,/t/e/text_ng_n_9_7.png,15.6,512.0,"['Bộ vi xử lý Intel Core i5-12500H cho hiệu năng mạnh mẽ để chơi game mượt mà, xử lý các tác vụ đa nhiệm và sáng tạo nội dung.', 'Màn hình 15.6 inch với tần số quét 144Hz cho hình ảnh chuyển động mượt mà, giảm thiểu hiện tượng xé hình và giật lag, mang đến trải nghiệm chơi game tuyệt vời.', 'Hệ thống âm thanh 2 loa với công nghệ Dolby Atmos cho âm thanh sống động và chi tiết, mang đến trải nghiệm giải trí và chơi game tuyệt vời.', 'Ổ cứng SSD có dung lượng lưu trữ 512GB kèm tốc độ đọc/ghi dữ liệu cực cao, tải tựa game chỉ trong giây lát để bạn tận hưởng.']",0,vỏ nhựa,['Wi-Fi 6'],['lập trình'],16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,"['đồ họa - kỹ thuật', 'gaming']",asus,"ASUS|512GB|Đồ họa - Kỹ thuật|Gaming|16GB|Intel Core i5|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6|RTX 3050|Đồ hoạ 3D, chỉnh sửa video|Lập trình ",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.2,laptop-asus-tuf-gaming-f15-fx507zc4-hn095w.html,laptop-asus-tuf-gaming-f15-fx507zc4-hn095w,windows 11,1920.0,nvidia,5.2,1,1080.0,DDR4,core i5,512GB PCIe 3.0 NVMe M.2 SSD (hỗ trợ nâng cấp tối đa 1TB),card rời,1x RJ45 LAN<br>1x Thunderbolt 4 hỗ trợ DisplayPort<br>1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / G-SYNC<br>2x USB 3.2 Gen 1 Type-A<br>1x HDMI 2.1 TMDS<br>1x 3.5mm Combo Audio Jack,354.0,251.0,22.4,"16:9<br>Độ sáng 250 nits<br> Tỷ lệ tương phản 1000:1<br> Độ phủ màu 45% NTSC, 62,50% sRGB, 47,34% Adobe<br>Màn hình chống chói<br>Adaptive-Sync",56.0,hd,Hệ thống 2 loa<br>Công nghệ chống ồn AI<br>Dolby Atmos<br>Chứng nhận Hi-Res,2.0,12500H,3200.0,12.0,Tấm nền IPS,24990000.0,19390000.0,4.5,144.0,,2.5,4.0
76751,Laptop Lenovo LOQ 15IAX9 83GS000RVN,/t/e/text_ng_n_47__3.png,15.6,512.0,"['Trang bị bộ vi xử lý Intel Core i5-12450HX cân mọi tác vụ từ văn phòng cho đến chơi game.', 'Card đồ họa RTX 4050 hỗ trợ chỉnh sửa ảnh, video 3D, chơi game mượt mà.', 'RAM 16GB DDR5-4800 SO-DIMM cùng ổ cứng 512GB SSD cho không gian lưu trữ rộng rãi, hỗ trợ mở ứng dụng, tài liệu nhanh chóng.', 'Màn hình 15.6 inch FHD cùng tần số quét 144Hz cho bạn thoải mái chơi game, bắt kịp mọi thao tác của đối thủ.']",0,vỏ nhựa,['Wi-Fi 6'],['lập trình'],16.0,32.0,"['Mới, đầy đủ phụ kiện từ nhà sản xuất']",1024.0,['gaming'],lenovo,"Lenovo|512GB|Gaming|16GB|Intel Core i5|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6|RTX 4050|Đồ hoạ 3D, chỉnh sửa video|Lập trình ",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.38,laptop-lenovo-loq-15iax9-83gs000rvn.html,laptop-lenovo-loq-15iax9-83gs000rvn,windows 11,1920.0,nvidia,5.2,1,1080.0,DDR5,core i5,512 GB SSD M.2 2242 PCIe 4.0x4 NVMe (1 khe trống nâng cấp 1 TB),card rời,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) <br> 1x USB-C (USB 10Gbps / USB 3.2 Gen 2) với PD 140W và DisplayPort 1.4<br> 1x HDMI 2.1, up to 8K/60Hz<br> 1x Headphone / microphone combo jack (3.5mm)<br> 1x Ethernet (RJ-45)<br> 1x Đầu nối nguồn",359.9,258.7,21.9,Độ sáng 300 nits <br> Màn hình chống chói<br> Độ phủ màu 100% sRGB<br> G-SYNC,60.0,hd,"Âm thanh độ phân giải cao (HD) <br> Realtek ALC3287 codec<br> Loa âm thanh nổi, 2W x2<br> Nahimic Audio",2.0,12450HX,4800.0,8.0,Tấm nền IPS,26990000.0,24090000.0,4.4,144.0,12.0,,6.0
79238,Laptop ASUS Vivobook 15 X1504ZA-NJ517W,/t/e/text_ng_n_7_50.png,15.6,512.0,"['Trang bị vi xử lý Intel Core i5-1235U, cùng với card đồ họa tích hợp Intel Iris Xe Graphics, mang lại hiệu suất mạnh mẽ cho mọi nhu cầu từ công việc đến giải trí', 'Màn hình FHD 15.6 inch với độ sáng 250 nits và độ phủ màu 45% NTSC, mang lại hình ảnh sắc nét và sống động', 'Công nghệ âm thanh SonicMaster, cùng với loa tích hợp và micrô mảng, tạo ra trải nghiệm âm thanh vượt trội', 'Bảo mật với cảm biến vân tay tích hợp vào touchpad hỗ trợ mở máy chỉ với một chạm', 'Pin 42WHrs cho thời lượng sử dụng lâu dài, không bị gián đoạn trong công việc hoặc giải trí']",0,vỏ nhựa,"['Wi-Fi 6', 'Bảo mật vân tay']",['xã hội - kinh tế'],16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['học tập - văn phòng'],asus,ASUS|512GB|Học tập - Văn phòng|16GB|Intel Core i5|Trên 15 inch|Full HD|Card Onboard|Wi-Fi 6|Bảo mật vân tay|Xã hội - kinh tế,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.7,laptop-asus-vivobook-15-x1504za-nj517w.html,laptop-asus-vivobook-15-x1504za-nj517w,windows 11,1920.0,intel,5.3,1,1080.0,DDR4,core i5,512GB M.2 NVMe PCIe 3.0 SSD,card tích hợp,1x USB 2.0 Type-A<br> 1x USB 3.2 Gen 1 Type-C<br> 2x USB 3.2 Gen 1 Type-A<br> 1x HDMI 1.4<br> 1x 3.5mm Combo Audio Jack<br> 1x DC-in,359.7,232.5,17.9,Độ sáng 250nits<br> Độ phủ màu 45% NTSC<br> Màn hình chống chói<br> TÜV Rheinland-certified,42.0,hd,SonicMaster<br> Loa tích hợp<br> Micrô mảng tích hợp,2.0,1235U,,10.0,,16490000.0,13390000.0,4.4,60.0,,1.3,
95111,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sc 35W,/m/a/macbook-air-m3-15-inch-2024_1__3_2_1.png,15.3,512.0,"['Sức mạnh xử lý hàng đầu trên chip Apple M3 - Cân tốt mọi tác vụ từ đồ hoạ đến lập trình', 'Màn hình Liquid Retina 15.3 inch - Màu sắc hiển thị rực rỡ, sắc nét', 'Camera FaceTime HD 1080p - Đàm thoại, hội họp mọi lúc mọi nơi', 'Hỗ trợ sạc nhanh chóng nạp đầy pin khi bạn cần']",0,vỏ kim loại,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",24.0,24.0,"['Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).']",512.0,"['học tập - văn phòng', 'cao cấp - sang trọng', 'mỏng nhẹ']",apple,"Apple|512GB|Học tập - Văn phòng|Cao cấp - Sang trọng|Mỏng nhẹ|24GB|Apple M3|Trên 15 inch|Card Onboard|Wi-Fi 6|Đồ hoạ 3D, chỉnh sửa video|Đồ hoạ 2D, edit hình ảnh|Lập trình |Xã hội - kinh tế|Đồ hoạ",apple,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_tac_vu_su_dung|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc|laptop_nganh_hoc,['1 ĐỔI 1 trong 30 ngày nếu có lỗi phần cứng nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành chính hãng Apple: CareS.vn'],1.51,macbook-air-15-m3-24gb-512gb-2024-35w.html,macbook-air-15-m3-24gb-512gb-2024-35w,macos,2880.0,apple,0.0,0,1864.0,LPDDR5,m3,512GB SSD,card tích hợp,Cổng sạc MagSafe 3<br>Hai cổng Thunderbolt / USB 4,,,,True Tone,35.0,full hd,Dolby Atmos,0.0,,6400.0,8.0,,42990000.0,37490000.0,,,,,
42449,Laptop Gaming Acer Nitro 5 Tiger AN515 58 52SP,/2/8/28_1_17.jpg,15.6,512.0,"['Chip Core i5-12500H cùng card rời RTX 3050 cho khả năng chiến các tựa game nặng, chỉnh sửa hình ảnh trên PTS, Render video ngắn mượt mà.', 'Ram 8GB+8GB, ổ cứng SSD 512GB mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà.', 'Màn hình 15.6 inch độ phân giải Full HD, mang lại chất lượng hiển thị sắc nét.', 'Công nghệ âm thanh DTS X:Ultra Audio, Acer Purified, Acer TrueHarmony - mang lại trải nghiệm giải trí chân thật.', 'Bàn phím được tích hợp đèn - Thoả sức làm việc trong môi trường thiếu sáng']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",2048.0,"['đồ họa - kỹ thuật', 'gaming', 'laptop sáng tạo nội dung']",acer,Acer|512GB|Đồ họa - Kỹ thuật|Gaming|Laptop sáng tạo nội dung|16GB|Intel Core i5|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.5,laptop-gaming-acer-nitro-5-tiger-an515-58-52sp.html,laptop-gaming-acer-nitro-5-tiger-an515-58-52sp,windows 11,1920.0,nvidia,5.1,1,1080.0,DDR4,core i5,"512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM) ",card rời,"1x USB Type-C (Hỗ trợ: USB 3.2 Gen 2 up to 10 Gbps, DisplayPort over USB-C, Thunderbolt 4, USB charging 5 V; 3 A, DC 20 V; 65 W) <br> 2x USB 3.2 Gen 2 <br> 1x USB 3.2 Gen 1 <br> 1x Ethernet (RJ-45) <br> 1x HDMI®2.1 <br> 1x headphone/speaker jack",360.4,271.1,25.9,Acer ComfyView LED-backlit TFT LCD,57.5,hd,"DTS® X:Ultra Audio, Acer Purified, Acer TrueHarmony ",2.0,12500H,3200.0,12.0,Tấm nền IPS,27990000.0,18590000.0,4.5,144.0,16.0,,4.0
71865,Laptop Acer Gaming Aspire 7 A715-76-53PJ,/t/e/text_ng_n_6_18.png,15.6,512.0,"['CPU Intel Core i5-12450H dễ dàng xử lý mọi tác vụ làm việc học tập, làm việc thường ngày.', 'RAM 16GB DDR4 cùng ổ cứng dung lượng 512GB PCIe NVMe SSD có tốc độ đọc ghi siêu cao, thời gian mở máy, truy cập tệp, copy tệp,... nhanh chóng.', 'Màn hình 15.6 inch Full HD cho không gian trải nghiệm nội dung tương đối rộng rãi, màu sắc rõ nét.', 'Công nghệ Acer ComfyView bảo vệ đôi mắt của bạn khỏi những tác động tiêu cực từ ánh sáng màn hình.']",0,vỏ kim loại,"['Wi-Fi 6', 'Bảo mật vân tay']","['lập trình', 'xã hội - kinh tế']",16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,['học tập - văn phòng'],acer,Acer|512GB|Học tập - Văn phòng|16GB|Intel Core i5|Trên 15 inch|Full HD|Card Onboard|Wi-Fi 6|Bảo mật vân tay|Lập trình |Xã hội - kinh tế,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_nganh_hoc|laptop_nganh_hoc,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.1,laptop-acer-gaming-aspire-7-a715-76-53pj.html,laptop-acer-gaming-aspire-7-a715-76-53pj,windows 11,1920.0,intel,5.1,1,1080.0,DDR4,core i5,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",card tích hợp,1x Ethernet (RJ-45)<br>1x USB Type C<br>3x USB-A<br>1x HDMI 2.0<br>1x DC-in jack<br>1x Jack 3.5 mm,362.3,237.4,19.9,Acer ComfyView,50.0,hd,,2.0,12450H,3200.0,8.0,Tấm nền IPS,16990000.0,13390000.0,4.4,60.0,12.0,,
86208,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,/t/e/text_ng_n_24__3_26.png,16.0,512.0,"['Trang bị chip Intel Core i5-12500H và card đồ họa NVIDIA GeForce RTX 3050 4GB, chiến mượt các tựa game Esports mức cài đặt đồ họa cao.', 'Màn hình 16 inch WUXGA (1920x1200) với tần số quét 144Hz, cho trải nghiệm gaming mượt mà, hình ảnh sắc nét.', 'Vỏ máy màu đen kết hợp cùng các đường nét thiết kế gaming tạo nên vẻ ngoài năng động, cá tính.', 'Công nghệ tản nhiệt ASUS giúp máy luôn mát mẻ, ổn định hiệu năng trong thời gian dài chơi game.', 'Công nghệ âm thanh mang đến trải nghiệm âm thanh vòm sống động, tăng thêm phần hấp dẫn cho game thủ.']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'đồ hoạ']",16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['đồ họa - kỹ thuật', 'gaming']",asus,"ASUS|512GB|Đồ họa - Kỹ thuật|Gaming|16GB|Intel Core i5|Trên 15 inch|WUXGA|NVIDIA GeForce Series|Wi-Fi 6|RTX 3050|Đồ hoạ 3D, chỉnh sửa video|Lập trình |Đồ hoạ",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_filter_gpu|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.8,laptop-asus-gaming-vivobook-k3605zc-rp564w.html,laptop-asus-gaming-vivobook-k3605zc-rp564w,windows 11,1920.0,nvidia,5.3,1,1200.0,DDR4,core i5,512GB M.2 NVMe PCIe 4.0 SSD,card rời,1x USB 3.2 Gen 1 Type-C support power delivery <br> 2x USB 3.2 Gen 1 Type-A <br> 1x HDMI 2.1 TMDS <br> 1x 3.5mm Combo Audio Jack <br> 1x DC-in <br> SD 4.0 đầu đọc thẻ,358.6,249.1,18.9,Tỷ lệ 16:10 <br> Độ sáng 300 nits <br> Màn hình chống chói <br> Độ phủ màu 45% NTSC <br> TÜV Rheinland-certified,50.0,hd,SonicMaster <br> Loa tích hợp <br> Micrô mảng tích hợp <br> Hỗ trợ của Cortana,2.0,12500H,,12.0,Tấm nền IPS,25290000.0,18090000.0,4.5,144.0,,2.5,4.0
73000,MacBook Pro 16 M3 Max 48GB - 1TB,/m/a/macbook-pro-16-inch-m3-max-2023_1__1.png,16.2,1024.0,"['Trang bị chip M3 Max mạnh mẽ, xử lý mượt mà mọi tác vụ từ đồ họa phức tạp đến dựng phim chuyên nghiệp.', 'RAM 48GB và ổ cứng 1TB SSD cho khả năng đa nhiệm vượt trội và không gian lưu trữ rộng lớn.', 'Màn hình 16 inch tận hưởng trải nghiệm hình ảnh tuyệt đẹp với độ phân giải cao, màu sắc chính xác và độ tương phản ấn tượng.', 'Thiết kế sang trọng, bền bỉ, vỏ chắc chắn, bàn phím Magic Keyboard thoải mái và Touch Bar tiện lợi.']",0,vỏ kim loại,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",48.0,48.0,"['Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).']",1024.0,"['học tập - văn phòng', 'đồ họa - kỹ thuật', 'cao cấp - sang trọng', 'laptop sáng tạo nội dung']",apple,Apple|1TB|Học tập - Văn phòng|Đồ họa - Kỹ thuật|Cao cấp - Sang trọng|Laptop sáng tạo nội dung|48GB|Apple M3 Max|Trên 15 inch|Retina|Card Onboard|Wi-Fi 6,apple,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['1 ĐỔI 1 trong 30 ngày nếu có lỗi phần cứng nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành chính hãng Apple: CareS.vn'],1.0,macbook-pro-16-inch-m3-max-2023-48gb-1tb.html,macbook-pro-16-inch-m3-max-2023-48gb-1tb,macos,3024.0,apple,5.3,1,1964.0,LPDDR5,m3 max,1TB,card tích hợp,Hai cổng Thunderbolt / USB 4 (USB-C)<br>Ba cổng Thunderbolt 4 (USB-C)<br>Cổng HDMI Cổng HDMI<br>Khe thẻ nhớ SDXC<br>Jack 3.5mm,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,70.0,full hd,Âm thanh stereo rộng<br>Dolby Atmos,0.0,,6400.0,16.0,,102490000.0,83490000.0,,120.0,,,
75064,Laptop Dell Inspiron 15 3520-5810BLK 102F0,/t/e/text_ng_n_6_39.png,15.6,256.0,"['Thiết kế đơn giản, trẻ trung với tone màu đen bao phủ.', 'Màn hình cảm ứng 15.6 inch Full HD cho trải nghiệm hình ảnh vô cùng sắc nét.', 'CPU Intel core i5-1155G7 cùng 8 GB RAM DDR4 xử lý mượt các tác vụ văn phòng: Word, Excel,...', 'Card đồ họa Intel Iris Xe Graphics hỗ trợ chỉnh ảnh đơn giản.', 'Không gian lưu trữ vừa phải với ổ cứng 256 GB SSD.']",1,vỏ nhựa,[],['xã hội - kinh tế'],8.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",256.0,['học tập - văn phòng'],dell,Dell|256GB|Học tập - Văn phòng|8GB|Intel Core i5|Trên 15 inch|Full HD|Card Onboard|Xã hội - kinh tế,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_nganh_hoc,['Bảo hành 1 đổi 1 trong vòng 12 tháng bởi Nhà Phân Phối (Áp dụng máy bán từ 1.7.2022) Các máy mua trước đó áp dụng bảo hành 12 tháng tại các trung tâm Bảo hành FPT Service trên toàn quốc'],1.9,laptop-dell-inspiron-15-3520-5810blk-102f0.html,laptop-dell-inspiron-15-3520-5810blk-102f0,windows 11,1920.0,intel,5.1,1,1080.0,DDR4,core i5,256 GB,card tích hợp,1x Đầu nối nguồn <br> 1x HDMI 1.4 <br> 2x USB 3.2 Gen 1<br> 1x Khe cắm thẻ SD<br> 1x USB 2.0<br> 1x Cổng tai nghe,358.5,235.6,17.0,Độ sáng 250 nits<br> Độ phủ màu NTSC 45%<br> Màn hình chống chói,,hd,"Âm thanh độ nét cao, 2 W - 2.5 W",2.0,1155G7,2666.0,4.0,Tấm nền IPS,13990000.0,12115000.0,4.5,60.0,8.0,2.5,
